ticket_id,customer_id,issue_type,ticket_created,ticket_resolved,resolution_time_hours,sentiment,support_agent
5a0d0b91-1071-4b2d-b8fc-4e081be7d54c,a98a5ef3-cc33-4b14-95d2-99230166ff8b,payment,2023-12-16T17:08:19,2023-12-20T08:08:19,87.0,negative,Norma Wyatt
41a918d9-6962-448a-8458-e190bb5f266f,55c4ee5d-85e1-4f24-939f-43ef3e72e53f,product,2025-09-17T10:51:33,2025-09-20T01:51:33,63.0,negative,Michael Harris
110c9641-0d0b-4513-b099-bdb1bef0e14c,bae4112e-2c48-4188-8c1e-ca754df2a1f1,delay,2025-05-27T17:28:05,2025-06-03T06:28:05,157.0,neutral,Beth Sanchez
859230cc-2969-4640-be61-17e1c7ca917a,bd3e73ad-a21a-4a3d-b2ca-5b683d3ffbcd,product,2024-01-27T00:00:00,2024-01-31T00:00:00,96.0,positive,Joseph Webb Md
ac226a8d-013a-49f6-8fe5-868f40443e5b,4d1349ce-bf05-4814-a1f5-7c9e1b23262b,delay,2025-04-07T11:50:48,2025-04-08T13:50:48,26.0,neutral,Jennifer Barr Md
6f665f48-82ed-4b65-b183-cc9f657ccacb,490522dc-7d2f-4932-81fb-d816ce88cc2c,delay,2024-04-24T04:49:53,2024-04-26T01:49:53,45.0,negative,Aaron Mcpherson
e0f8683d-5876-4c89-a789-6c58aa4446ec,988db98c-5f8b-42dc-8e2f-6365404f28f7,product,2025-06-15T05:51:04,2025-06-24T18:51:04,229.0,positive,Jennifer Clark
7b5dc85d-8b07-4f5b-87fd-314a1045d1da,78bc2b86-cde8-4dac-992b-2878b6c6c207,payment,2025-12-06T19:41:44,2025-12-16T15:41:44,236.0,neutral,Richard Tran
442e727d-c1ae-407b-b267-bb2d2d4bdff8,b34a4d67-e708-4071-880b-d5b2e6900c5a,product,2024-06-19T20:01:09,2024-06-29T07:01:09,227.0,positive,Brian Stewart
e72c43e2-e15f-4f8e-b698-1c87667d2ba0,04e7b957-05c9-4197-9de8-b1e57da17810,delay,2025-11-14T10:59:25,2025-11-14T20:59:25,10.0,positive,Beth Sanchez
f6b03715-28c7-45e6-9de6-af7c007a3e1c,7d4ea752-bb2d-4bbe-8ea3-1c63e2c2ccc7,product,2025-07-10T00:40:43,2025-07-16T07:40:43,151.0,negative,Steven Cherry
d2ca4f21-d748-4f4a-81a6-6ae574a2190c,edad7c12-a7d4-42cb-9624-af6f75bd66f3,payment,2024-12-09T14:01:50,2024-12-18T21:01:50,223.0,negative,Michael Smith
c445329a-786a-4471-b47e-09f74cf8aa3b,f2cf38bd-6ad2-4942-a11d-36d21deec4ce,product,2025-04-25T05:54:50,2025-04-26T13:54:50,32.0,positive,Michael Stone
935ea014-1fa1-4752-a552-f0c2f5603728,5b248987-d766-4fbc-ba6c-30b9c57edd85,delay,2024-05-29T04:24:56,2024-05-29T16:24:56,12.0,positive,Felicia Glover
fe2c7274-9894-4043-a6ce-2ec16d1b8105,2d273c6d-edf8-4e66-ac18-9dacbaa930c6,product,2025-03-20T07:33:15,2025-03-24T02:33:15,91.0,neutral,Curtis Martin
a8a6b17d-3bdc-48a8-9c25-8fefc3f21637,7c4b80cf-73b9-4081-9fd0-49fecdb7f6a7,payment,2025-06-26T12:53:00,2025-06-29T10:53:00,70.0,neutral,Kevin Espinoza
6d722f6e-d41c-4012-8a2a-b1abdc3ccc56,e69527c6-365a-452c-9509-6de40b343ba2,product,2024-08-24T16:49:25,2024-09-03T06:49:25,230.0,neutral,Kathy Berry
70c626f3-7d0e-4309-b239-cad197041eb7,c6c1e814-0641-490b-bc76-99920e9ed49a,delay,2024-11-07T16:05:03,2024-11-10T23:05:03,79.0,positive,Derek Stewart
f14e9e86-60b5-4d87-966e-6e1cc7a09fd8,b7aabb26-7145-4367-b5b1-ee5ece1ff59c,refund,2024-08-06T14:17:16,2024-08-14T13:17:16,191.0,positive,Matthew Johnson
dad83724-c3f0-438e-88d6-4d717aff9d4c,25250b7e-4eae-493a-93c8-27575d4c121e,payment,2024-09-18T16:43:19,2024-09-24T19:43:19,147.0,neutral,Christie Thomas
547bd5be-392f-4b51-8d04-598581a341a2,6784f61f-05a2-489d-b256-c663f936c1c9,payment,2025-06-04T08:12:25,2025-06-06T15:12:25,55.0,neutral,Desiree Hill
43e908a0-58cc-40d0-96c6-f821e66aafe7,13df571f-e267-4586-8e7d-8a8de78d887b,payment,2025-02-25T20:22:54,2025-03-02T08:22:54,108.0,negative,Raandaall Hendrix
bcb5c2c9-7654-44eb-8112-30a27bfc35eb,a50ebdb8-021c-4fb2-aa6f-75e71d67bb06,payment,2024-11-15T03:22:42,2024-11-18T01:22:42,70.0,negative,Heather Parker
23fb56c8-aa7e-4959-92e5-3ef01c686745,aadefb61-6b26-4a80-bf7d-494064809565,payment,2025-09-21T18:17:02,2025-09-23T15:17:02,45.0,negative,Lori Cain
aa51801d-17bb-4236-a256-b605277aae5e,6e95dcc7-0166-4636-bc00-cbd421397aeb,payment,2025-08-21T10:15:51,2025-08-26T22:15:51,132.0,neutral,Taylor White--
41b9323c-de77-417c-9a0a-90b928b810f0,ec165f08-5818-4f62-94e2-459b449f92d8,product,2025-12-02T12:52:48,2025-12-07T01:52:48,109.0,neutral,Savannah Kramer
dffa8e05-d4ea-4124-ad72-059111b12e54,6497f621-182b-426a-a60a-11baabde9eac,refund,2025-04-28T06:13:01,2025-05-08T01:13:01,235.0,negative,Gregory Mcguire
95b38220-88db-47a8-a63f-a20f1e7a73c0,52f9f02e-2daa-4f37-ac8f-45e6387a6950,product,2024-12-29T03:09:47,2024-12-31T17:09:47,62.0,negative,Scott Larson
ce8bc1f6-7f94-4491-acb2-cab234632ff0,9e1868d5-53ab-43f6-beca-9be02c403a5d,payment,2024-01-31T00:00:00,2025-02-22T08:04:57,9320.1,positive,Lisa Butler
d70a25dd-2531-4c98-a60d-b6406407af00,3127d065-030b-4e77-b33e-5697880cc878,delay,2024-08-27T12:06:42,2024-09-01T13:06:42,121.0,positive,Kathy Berry
fb4403c3-7016-49f4-856f-5a5f28b4557f,53bcc444-8554-4b13-96af-a49974e20a74,payment,2024-09-14T09:06:12,2024-09-23T03:06:12,210.0,neutral,Richard Morris
ff3fc3a0-2e47-40f7-879b-7a1ee17d2cc0,97171ded-7de3-4d81-9788-1cebe39c40f1,payment,2024-01-30T04:47:46,2024-02-07T04:47:46,192.0,negative,Jonathan Alvarez
2f5fd362-0d36-4b3c-87c9-b2119ec67dcf,03747e2e-2d86-4862-88de-12716ca37db9,delay,2025-02-20T09:58:19,2025-02-28T20:58:19,203.0,positive,Brian Rowe
a719c84b-ee38-4f6f-80d7-394ef9b675f4,aabb3df3-0374-4a6d-ab0b-9c1ec0a286b1,refund,2025-11-08T06:23:04,2025-11-17T12:23:04,222.0,neutral,Lisa Osborne
dafd066a-d7e1-4ecf-adcf-1f6447c36b12,dfa46fea-38c3-40df-a2dd-e2566052bcc5,refund,2025-01-12T06:43:46,2025-01-13T08:43:46,26.0,negative,Michael Faulkner
189ed235-d7a1-438a-85a7-72edc6930a17,342e6e58-78fd-4566-9111-60e4ad041818,payment,2025-08-27T17:58:01,2025-09-04T11:58:01,186.0,negative,Eric Cooper
2f482382-e940-4dbf-8995-a2824b5574ee,2801680e-7834-4f00-8947-bb87d9a19daf,refund,2025-06-10T04:35:37,2025-06-14T16:35:37,108.0,negative,Michael Peterson
d74e8702-3237-4e0f-b873-6830499a86b3,09b3def5-e8b7-4274-bc64-3ec410f240d9,delay,2025-07-14T21:18:15,2025-07-15T10:18:15,13.0,negative,Michael Stone
bfe6be2e-2b99-4072-8b39-54f33d8813cc,1eccac0c-82b4-4323-ad17-f212ddb61d2a,payment,2024-03-11T01:07:13,2024-03-12T00:07:13,23.0,negative,Derek Stewart
95eede1b-e87e-4f94-a698-92028d6d6809,18b1e588-27c7-446f-813e-a5d9cc4c08f3,product,2025-06-16T23:19:57,2025-06-18T09:19:57,34.0,negative,Kevin Little--
56312433-a784-4b3a-9b06-9ed50f8856f8,77e47b30-92e1-4cc3-82ef-279d4b375444,delay,2025-12-16T15:41:44,2025-12-17T10:41:44,19.0,negative,Sean Stout
a41a8515-55d7-4736-8caf-6752cce1b3d7,62c0782e-fbdc-4923-974b-1a3d7e370a6e,payment,2024-04-19T07:00:23,2024-04-21T15:00:23,56.0,positive,Christine Harris
d82cec87-f347-40eb-b4c3-800876c8c05f,a5e147c6-8e2c-4424-8f8c-7ff966a29718,payment,2024-12-19T08:51:07,2024-12-27T17:51:07,201.0,neutral,Yvonne Galvan
8c6a4400-9cbb-4949-b963-379df33804af,d139d649-94a2-4039-b8ec-5eb825e1ba5f,payment,2024-05-08T06:27:25,2024-05-16T03:27:25,189.0,positive,Makayla Pugh
3c9601b1-347a-42a6-a243-6beb75bd8eab,74f5229d-6c78-4550-bed4-ba2bbd121772,payment,2024-12-13T20:56:49,2024-12-14T08:56:49,12.0,negative,Elizabeth Hunter
711c02c9-9fc9-4425-92ea-dbaf5835040d,df3a01d2-4a51-4f04-a3de-cd3de7ceaad9,delay,2024-01-31T00:00:00,2025-09-04T23:55:36,13991.9,positive,Hailey Stephens
ec5eb6e9-58f2-489e-813d-10f08e30515b,4b15ef16-a505-4adb-b676-365fe1fa8d99,delay,2025-08-14T00:32:53,2025-08-21T09:32:53,177.0,positive,Lori Cain
22cbd5d4-ae59-4512-8f72-16f018bd1b73,b7c0249f-e818-4740-8c01-1f6505e59457,delay,2024-11-23T21:46:37,2024-11-28T03:46:37,102.0,neutral,Randall Hendrix
099fd9d0-e727-41d5-9ebd-5811debae6aa,bdc6dfe4-03e8-476f-99f0-946e82d4c34a,delay,2025-03-21T23:56:56,2025-03-29T01:56:56,170.0,negative,Kimberly Young
9bcc51ff-6444-423b-936e-9d438cef854d,a14ec9ec-f693-4c85-b4d6-6258999591dc,delay,2023-12-10T04:58:39,2023-12-16T17:58:39,157.0,negative,Marisa Cook
961c99a3-e993-4f4d-af9f-1063b28e6839,43391fca-8ce0-44cc-860c-38c9a852d261,product,2024-01-29T15:00:00,2024-01-31T00:00:00,33.0,neutral,Andrew Reeves
da2b418b-4b79-4212-aa1e-7b0da97eaabc,1a5aff65-1adb-4ad7-bda5-c8fee72e1a68,refund,2024-03-21T23:17:28,2024-03-30T07:17:28,200.0,negative,Matthew Mccann
1a4dc1f7-fe1d-451a-9348-09b143c8285c,da154548-ac65-4c7a-8301-e80eb8ed5e92,refund,2024-01-31T00:00:00,2025-03-21T20:15:51,9980.3,negative,Stephanie King
c87a7462-fe81-49f1-b39d-fc2ad2a1abef,6c1a479f-d0e3-41eb-b1fd-758d0fede444,delay,2024-08-19T09:33:27,2024-08-23T06:33:27,93.0,neutral,Eric Moore
d4e4d997-7d12-4df1-a681-cd15dc782121,0c6bf71c-01c1-4e74-955f-fca79efbaec5,refund,2023-12-04T02:03:21,2023-12-08T21:03:21,115.0,positive,Roger Noble
e9c3ed1b-9b3e-4751-a2bd-9d087438230f,df5818a7-72c3-4217-9593-5fc7f6052bff,delay,2024-01-31T00:00:00,2025-01-20T14:24:41,8534.4,neutral,Richard Yu
3fa56b4f-820c-4955-9c0b-93bb294f1611,7feaeb2b-ea1d-4670-86ab-c41a4b01940e,payment,2025-01-06T02:48:12,2025-01-10T15:48:12,109.0,positive,Terry Taylor
318d837a-2954-4416-8626-3b5c289a127f,9ea7382e-b03d-450f-aa4a-27a3fe84413e,delay,2025-07-02T12:13:41,2025-07-09T07:13:41,163.0,negative,Elizabeth Lucero
477887a6-6a85-4dec-a046-c74db9bc43d8,2840af60-6e6c-4cd7-a312-8be55205bbe6,product,2025-11-12T20:27:31,2025-11-18T13:27:31,137.0,neutral,Jacob Edwards
fa8be18e-1730-4dc5-a955-f4fdbbd31599,d396dd45-aac9-499c-99e0-f291186a4cce,product,2025-06-24T22:58:15,2025-06-26T07:58:15,33.0,positive,Melissa Barry
666a98e2-f485-4fe9-bf3d-c24812123162,8d894a57-135b-49a0-b98c-a927d26cf26b,payment,2024-10-04T07:39:25,2024-10-08T18:39:25,107.0,positive,Catherine Parker
71882eed-f546-42e0-8db5-3c193d018c8a,12b36785-2672-40fe-a4d6-31f509cd3e4b,product,2023-12-26T06:13:03,2023-12-29T06:13:03,72.0,negative,Lisa Osborne
51dc1e55-8276-4d32-9c4c-f212599e1ac6,3cbb6026-c195-4ed4-a9fe-d6d0e2730c2f,refund,2025-08-30T03:10:39,2025-09-02T07:10:39,76.0,positive,Donna Shepherd
b33afcb7-042f-4d58-b6d4-dc3baec49471,1b185872-e284-41cf-9b3f-b7eb3f29c70b,payment,2024-10-20T01:56:41,2024-10-23T18:56:41,89.0,neutral,Kevin Little
83c6630a-c110-495b-8024-13ea2e82be1a,35dcc74c-e1a2-4470-859e-86f99f6392bd,delay,2023-12-29T09:14:30,2024-01-02T23:14:30,110.0,positive,Crystal Walton
186d901c-73b9-4ba7-8a0d-8ab5934f4803,8664d3d2-2926-4b08-b368-0d9f7eb9b93b,delay,2025-08-19T04:39:56,2025-08-29T01:39:56,237.0,neutral,Tara Simmons
1f8f408d-22dd-4f69-9c21-10177ea3360c,6754efc6-541b-4cfa-9015-d1556a983f7d,payment,2025-06-08T15:07:01,2025-06-08T17:07:01,2.0,positive,Eric Moore
db5b8c47-594b-44ce-847a-b6e1ea0c5b7d,f83ae920-e23e-449b-8f98-842fdee3e8ca,payment,2025-10-23T08:55:09,2025-10-29T04:55:09,140.0,negative,Bradley Chase
f94246b1-d4c7-4707-9d50-d558d56bcb7d,3b65e622-e130-4944-b4bd-fec4f17e2c57,payment,2024-06-09T18:13:22,2024-06-16T13:13:22,163.0,neutral,William Murray
4a379a38-d1eb-4965-b162-04bf4cec246a,796e47ef-d978-4384-844e-f8e3827ebd2b,product,2024-02-27T02:37:12,2024-03-02T06:37:12,100.0,positive,Crystal Walton
71b6e5a5-4574-43ba-aece-2913bc658ba6,569a3377-2edf-4fcf-b404-f5a53b854051,refund,2025-01-18T08:12:12,2025-01-24T14:12:12,150.0,neutral,Joseph Anderson
e7abc3fb-7088-46bd-9904-1ae1dbf4597e,e357406f-708a-4f86-8d03-c56466ec85c0,product,2024-07-07T23:03:19,2024-07-17T02:03:19,219.0,neutral,Kenneth Wilson
113e5d6e-d5d0-4c8b-ba26-78ff99b9aa63,2edddb34-d2e8-431d-b82e-934cb87e842c,delay,2025-01-15T02:28:00,2025-01-18T15:28:00,85.0,neutral,Natalie Hernandez
99419f74-d001-4007-9d30-9005829731b2,c3202023-e620-4bf9-8f1c-874ea79824b0,payment,2024-05-23T01:02:03,2024-05-27T23:02:03,118.0,positive,Gregory Mcguire--
ca709cf6-d53c-43f0-922e-f708f040977d,721529dd-5321-4b2d-8be1-35561beff580,payment,2025-03-29T02:52:07,2025-04-04T13:52:07,155.0,positive,Anthony Sanchez
f8f4862a-ee7e-4201-aaae-f89fabc712b3,3027d063-2822-43c8-be59-014aeb46659a,refund,2024-11-27T18:13:34,2024-11-30T11:13:34,65.0,neutral,Stephen Soto
9df1ef6c-ad90-4319-a228-5103c2ad507e,8d507c3f-58fa-429c-8d72-60b254ee959d,product,2024-06-05T16:19:17,2024-06-06T11:19:17,19.0,neutral,Jessica Juarez
63c6ffb5-463d-48d3-8ca6-520e949fd581,f9977159-fe7f-49c3-906a-8c0653a91eef,refund,2025-06-06T15:57:57,2025-06-08T05:57:57,38.0,neutral,Norma Wyatt
f6532987-0c1c-45fa-97e3-bd75fe3c13de,8b0ba755-272a-45d1-8c15-7b584cc166d1,product,2024-01-30T18:00:00,2024-01-31T00:00:00,6.0,negative,Sonia Alvarado
1ee3efa5-a1e4-43bf-9b64-3595015f6c01,d19ccb27-d2ce-4c22-a8f2-115f382ac980,payment,2024-06-03T20:42:05,2024-06-10T19:42:05,167.0,neutral,Peggy Lee
b191c754-132f-4a39-ba05-8f34174fe123,ef9c9574-5988-424e-90d0-a1fcdb3a2fdd,delay,2025-08-02T06:18:36,2025-08-02T16:18:36,10.0,positive,Susan Moore
a35b2ea2-f4b0-4acf-8bc8-84720fb872f6,c9bd5f86-2619-4013-a4ae-146e699ff7eb,product,2024-12-15T23:17:20,2024-12-22T02:17:20,147.0,negative,Robert Ray
bf8dbc70-76d3-4d12-a66b-1cd87508836e,4167a2f5-3b4d-4bed-9281-0033d35ae0ca,product,2025-05-09T12:55:17,2025-05-11T03:55:17,39.0,neutral,Emily Curry
00db8e32-3049-49eb-ae43-ead350168505,91f4fd80-1b95-4047-8955-414f5d4b7744,product,2024-03-05T12:23:38,2024-03-14T16:23:38,220.0,negative,Mr Alexander Ward
3eb489ab-61c8-4bce-98c0-07819c03f1fe,d50da77b-965a-414a-bcd2-2ad06e09636e,product,2025-02-27T23:23:34,2025-03-05T06:23:34,127.0,negative,Sonia Alvarado
d395fcf4-b412-4f69-887c-acf55d6ebd7d,aaa6ff65-42d6-4538-861f-0424ea375d74,delay,2024-06-28T02:37:30,2024-06-30T09:37:30,55.0,positive,Andrea Green
0fd4ae1e-1aa3-4686-9bc2-9c7db9fcd979,78893a6d-c8c7-4191-b0d8-f6c234959d19,delay,2025-03-06T18:10:45,2025-03-16T18:10:45,240.0,positive,Tammy Vazquez
c0815651-577b-4830-90a2-2e95067913ea,5f0a9eb0-6cf0-4400-b09e-a7abe347efaa,delay,2024-06-16T00:37:52,2024-06-19T01:37:52,73.0,negative,Beth Sanchez
4e94ca08-95d4-403f-9fe4-130752c69f7a,08c9be27-3b2d-4750-8bde-2389d43bcb90,refund,2025-05-21T05:57:15,2025-05-24T21:57:15,88.0,positive,Steven Cherry
bcb85fab-918d-444c-a023-e997a4760662,df397fb4-f25b-4fe4-a517-baaa9f9ba35e,delay,2024-05-12T17:25:45,2024-05-19T18:25:45,169.0,neutral,William Murray
f77ecf7d-cc00-4dbf-b0a0-18e2fc0efbab,e44d9d4d-d32c-40df-a073-5442777368e9,product,2025-01-05T19:16:53,2025-01-12T05:16:53,154.0,negative,Maria Woods
78068c16-88bb-4576-99b4-e23ccf3ec350,3119bf4b-efe9-404d-846f-4cea498be7bc,refund,2024-06-20T16:45:06,2024-06-22T12:45:06,44.0,positive,Julie Williams
27685d7e-49d7-48f6-a267-19ac7793fa28,6af0a31e-2875-4cf0-ae1a-daf4ad1cb274,payment,2024-01-31T00:00:00,2025-09-24T22:49:05,14470.8,neutral,Sara Hogan--
777453ca-5644-4757-b83a-fe64e4158aa1,e89ec260-0854-4173-8149-17394672fc43,delay,2025-07-15T14:47:11,2025-07-15T23:47:11,9.0,positive,Juan Arellano
d1871996-e427-4eac-9cb9-0cb1202f923d,b4659419-789d-432b-95cc-73513bac3c50,delay,2024-11-15T02:45:25,2024-11-22T04:45:25,170.0,negative,Robert Anderson
c8a3d9a4-907b-4879-b009-ee2e5dd8f067,d57cf0b2-f856-426e-b520-7b24a3b8f01e,product,2025-03-03T01:01:16,2025-03-07T08:01:16,103.0,negative,Kevin Schneider
1861af81-904d-4a78-9ade-18fc72f8c40d,0e972085-29e7-4468-a71b-1755b02736e4,product,2025-09-25T23:33:26,2025-10-03T00:33:26,169.0,positive,Anthony Skinner
3ddb1d30-ad96-4aab-92f2-8524eede15ba,580e2fe1-b606-45ef-af6d-2dca347746b9,product,2024-12-14T10:09:36,2024-12-19T05:09:36,115.0,neutral,Felicia Glover--
8b4a066b-6706-4c41-b8fe-8a4f07952339,836e64dc-af05-4066-8619-c537bd10ed6e,delay,2025-01-30T13:42:02,2025-02-04T07:42:02,114.0,neutral,David Powell
d99568f4-e8ed-4d7b-9749-6bcbd0cd470b,e5833048-957c-4ed5-b41b-f57549621d64,delay,2024-10-01T13:39:36,2024-10-11T01:39:36,228.0,neutral,Peter Lopez
2af271bc-48af-4b2e-80c4-bfd218d795fb,1841998f-859a-4701-9cdc-652ebe93a138,delay,2024-09-15T22:03:38,2024-09-22T17:03:38,163.0,positive,Linda Morgan
9fe975ce-09ad-4a6b-9f7a-ff6041aea275,f3b5fc7a-6938-4ec1-8980-73c5022dbffc,product,2025-01-06T01:26:48,2025-01-06T08:26:48,7.0,positive,Richard Morris
33508e78-7e77-41b5-a337-c46b9874e272,5deabd65-f9e4-42be-90c4-4aa31e84cbd2,refund,2025-03-02T17:43:47,2025-03-11T22:43:47,221.0,negative,Cynthia Tran
0528a21c-4301-4ed5-b685-86b7cdb16ff7,dadb77d4-429e-463e-876b-e68649eaf935,product,2024-08-01T02:29:27,2024-08-02T10:29:27,32.0,neutral,Joyce Vaughn
87f6c478-d7f0-42e7-85c6-362d60ae802c,a42193aa-5928-4b4f-b4e2-c568d69b4ed4,payment,2025-03-27T12:15:34,2025-03-31T21:15:34,105.0,negative,Kenneth Wilson
9f3bdeb1-cfc9-4cad-a91b-b5b8f77ebff0,9d817421-b6b8-48cc-b6b3-cefc3e5c7c74,payment,2025-07-01T12:28:08,2025-07-05T23:28:08,107.0,neutral,Jennifer Ray
1c87bb0f-748e-4c3f-abfe-a9e2961d9a31,d9b5f301-6342-495f-a007-20289458a6eb,payment,2024-01-21T04:13:56,2024-01-22T18:13:56,38.0,positive,Courtney Bailey
7a458079-cd1d-40e1-95b5-3ada7b858081,799e8440-22d5-4b07-9e8f-a81ac78933e7,refund,2024-12-28T21:34:58,2025-01-01T01:34:58,76.0,positive,Kevin Schneider
55a69a3e-f505-400c-a296-26e9fec43445,d3283338-f574-4854-8a9a-2229b2bcbd04,refund,2024-06-25T02:06:09,2024-06-30T21:06:09,139.0,negative,Tammy Jones
13fdb36a-3a0b-4ca1-ba29-71f13210648d,c14b80af-675f-458c-9f1d-74d5ffff20de,product,2024-10-05T07:52:26,2024-10-13T11:52:26,196.0,negative,Hailey Stephens
009e081e-1fa4-4e66-90d5-d5646fa36777,a454c84a-b564-44c4-b494-6a5b9c71158d,payment,2024-04-21T10:57:25,2024-04-23T21:57:25,59.0,negative,Mr Alexander Ward
c5e25544-9396-4005-8daa-9fbe109afc27,a4439eda-7960-4400-8c7a-444790f552ec,refund,2024-07-14T00:35:46,2024-07-22T15:35:46,207.0,negative,Eric Cooper
a4745532-7ea6-4ed6-92cd-988e86904b8e,148beca7-69d2-4dcc-9d51-e96a01476503,delay,2025-03-24T01:22:15,2025-03-25T17:22:15,40.0,negative,Dustin Parks
7e3eeea7-eea5-4101-9ffd-e7cce0e54ecd,6cb986d1-9270-4323-9b0d-325f5e3b7a2b,product,2025-02-10T20:42:31,2025-02-19T23:42:31,219.0,negative,Anthony Johnson
8cbca14a-609a-413a-b904-9aa3c6aa238f,f404e62e-faad-4f83-8c76-31545dac866e,delay,2024-01-25T23:13:56,2024-01-28T11:13:56,60.0,neutral,Robert Smith
67f5cc1d-13cd-48f2-9744-547fd1fa22db,4557c716-217c-4dca-8c62-bf2229f8a203,payment,2025-10-18T20:09:38,2025-10-19T15:09:38,19.0,negative,Cheyenne Robinson
9cfc459b-9c63-43f0-9c22-20a74cfd55c8,fb86813b-ce90-4872-9e29-0bc94020b23c,product,2025-03-21T18:16:42,2025-03-26T06:16:42,108.0,positive,Margaret Morse
05fcd140-9de6-4460-bedd-80b95f5b6fe9,eb788315-7015-47b4-9dcf-416382214f98,payment,2025-08-06T20:15:24,2025-08-12T22:15:24,146.0,negative,Susan Moore
7091349b-540f-4540-8eba-7f580e55e935,65508545-88f9-446a-a2ae-5d2c972a8230,refund,2024-11-07T03:15:28,2024-11-09T11:15:28,56.0,positive,Marisa Cook
c6852f08-8a52-48b4-8711-7d3c9091e7e3,081bc0c5-9e8d-4d3d-85f0-6f422a91a144,payment,2024-01-31T00:00:00,2024-02-08T22:00:00,214.0,negative,Michael Peterson
5b6df209-8d91-4db0-bfb5-843845f12f62,82e6de20-4451-4320-8046-884d2204cbba,refund,2024-06-26T12:09:44,2024-06-30T14:09:44,98.0,neutral,Anthony Sanchez
a82227a7-8597-4a01-9b13-f03da1efaf7f,ea73e850-5d9b-49f1-a91b-d9a837f37737,refund,2025-07-26T17:17:47,2025-07-28T11:17:47,42.0,negative,Gregory Mcguire
5ecea242-ba82-4c32-8f36-088350da1812,34f5355c-0345-4d68-8efe-4ea599649096,delay,2025-05-22T00:50:09,2025-06-01T00:50:09,240.0,positive,Amanda Dyer
e97d1fa7-6225-4021-a5bd-f4511de95647,94910895-2fc2-4259-9643-14f26dcc7ca8,payment,2024-06-12T10:23:51,2024-06-20T10:23:51,192.0,negative,Micheal Cline
109a154f-e867-4ca0-a432-ff3902aedc99,3a589a18-e098-4571-889a-2f9f49582373,payment,2024-01-31T00:00:00,2024-02-01T21:00:00,45.0,neutral,Robert Ball
fdc13238-cb9f-435d-81ca-a102922f2a67,664e98e3-2068-4276-9da2-ffe40c36fed2,refund,2024-01-31T00:00:00,2024-02-02T19:00:00,67.0,negative,Andrew Gardner
ad6739c5-87f8-4e77-b62c-02f8adec588d,47b7358b-d7b7-4112-b265-1f92e28838b3,delay,2025-02-10T17:50:45,2025-02-13T18:50:45,73.0,negative,Emily Banks
f6fbcb70-302f-4592-aa29-55f97d5d1958,0610dd22-44cb-48f0-acf6-9ef21682dc6c,payment,2024-03-15T04:54:39,2024-03-15T11:54:39,7.0,positive,Michael Larson
7452c9f3-571e-4963-8804-02c8d549be11,defead5f-5237-4c36-a0da-46c61e735eb9,delay,2024-10-24T10:22:30,2024-11-01T09:22:30,191.0,neutral,Heather Parker
0f76aaa9-3b57-4bac-92c4-edd9f37d3c88,6791798c-db20-43a4-94e5-120dab09acd1,refund,2025-03-23T21:36:41,2025-03-27T19:36:41,94.0,neutral,Dustin Parks
924ee674-8ada-4fae-9b91-0d26edc0e48f,75e2feb1-fab5-4ed9-8867-4c1a06640a8e,product,2024-01-06T01:43:25,2024-01-14T12:43:25,203.0,negative,Henry Taylor
596e2220-276c-427b-a9b4-e50862ce7992,d01a30fa-87cd-4524-8704-7f7b1c6f9f7e,delay,2024-03-27T22:11:04,2024-04-01T14:11:04,112.0,negative,Samantha Allen
931fcab0-36e3-49ef-b8f8-e3525b54ab2a,28cda5f4-e2cf-43d2-a36b-09167f596ba2,product,2024-07-07T11:22:57,2024-07-10T12:22:57,73.0,negative,Aaron Mcpherson--
f27eb71f-bb7a-40b5-95f9-8a89645994da,212bc681-7b0d-4800-bdf0-a5886d6d1ed5,refund,2024-05-21T23:15:45,2024-05-22T10:15:45,11.0,negative,Lisa Butler
65ee5600-1f6b-41ed-a297-32c6b4522ee8,7f915580-f82b-4c84-9d8c-39c517b7f304,payment,2024-10-09T17:32:13,2024-10-14T13:32:13,116.0,positive,Robert Ray
0d48fb34-78f7-44f1-9f79-4782a7b6c398,a13fd1d5-336e-4706-a428-58cff316a60e,refund,2024-07-04T15:52:28,2024-07-13T23:52:28,224.0,negative,Andrea Morales
9f8ba893-6c20-451b-9543-aa2a572bc2f6,44c6d1b8-156a-4357-8e63-a7a4c2a08cc6,refund,2024-09-25T01:36:35,2024-09-29T00:36:35,95.0,negative,Beth Sanchez
68e28377-ed92-47ae-a94e-f34a80139bb8,819538c2-a74e-4b12-beaa-ca68693a11ec,refund,2024-08-08T21:44:22,2024-08-12T06:44:22,81.0,negative,Joel Lopez
48bf4ffb-e303-49d5-b79a-f3af807a06a8,da5d8f49-042b-47be-8de3-4c6211c02265,payment,2024-03-27T13:53:47,2024-03-29T04:53:47,39.0,positive,Mark Estrada
7ce329d2-9c2d-4010-a302-7efcdca0aa4d,54162cdb-baa1-4523-893a-685fd7762d79,product,2024-01-31T00:00:00,2024-10-22T15:38:31,6375.6,positive,Katherine Hunt
944084bc-cf59-4787-a278-3cb1c115152e,063eb6a1-230d-45b0-830c-847e2cf93c80,product,2024-04-10T11:06:28,2024-04-17T15:06:28,172.0,neutral,Timothy Sandoval
0fbf816a-586e-4470-a1d0-e62ea755148c,68043ced-7e99-476a-858a-fc2534900110,payment,2025-02-12T00:20:08,2025-02-16T23:20:08,119.0,neutral,Kimberly Young
